"mnth","hr","holiday","weekday","weathersit","temp","atemp","humidity","windspeed","total"
"Jun","7 PM","No","Tuesday","Good",81.896,84.19784,48,16.9979,424
"Jun","9 PM","No","Tuesday","Good",78.512,84.19784,70,8.9981,218
"Jun","10 PM","No","Tuesday","Good",76.82,80.5982,65,8.9981,153
"Jun","11 PM","No","Tuesday","Good",75.128,78.80432,79,7.0015,90
"Jun","12 AM","No","Wednesday","Good",73.436,73.39892,89,8.9981,41
"Jun","1 AM","No","Wednesday","Good",73.436,75.20468,78,0,23
"Jun","2 AM","No","Wednesday","Good",71.744,71.60504,89,6.0032,7
"Jun","3 AM","No","Wednesday","Good",71.744,71.60504,89,6.0032,3
"Jun","4 AM","No","Wednesday","Good",70.052,71.60504,83,0,6
"Jun","5 AM","No","Wednesday","Good",70.052,69.79928,88,0,21
"Jun","6 AM","No","Wednesday","Good",71.744,71.60504,89,8.9981,116
"Jun","8 AM","No","Wednesday","Good",81.896,87.79748,58,11.0014,481
"Jun","9 AM","No","Wednesday","Good",81.896,87.79748,58,11.0014,202
"Jun","10 AM","No","Wednesday","Good",86.972,91.39712,43,15.0013,90
"Jun","11 AM","No","Wednesday","Good",88.664,93.20288,41,12.998,134
"Jun","12 PM","No","Wednesday","Good",92.048,100.40216,42,8.9981,149
"Jun","1 PM","No","Wednesday","Good",93.74,104.0018,42,0,136
"Jun","2 PM","No","Wednesday","Good",95.432,107.60144,40,16.9979,155
"Jun","3 PM","No","Wednesday","Good",95.432,107.60144,40,11.0014,128
"Jun","4 PM","No","Wednesday","Good",95.432,107.60144,40,15.0013,233
"Jun","5 PM","No","Wednesday","Good",95.432,104.0018,35,15.0013,506
"Jun","6 PM","No","Wednesday","Good",93.74,100.40216,37,15.0013,459
"Jun","9 PM","No","Wednesday","Good",85.28,98.5964,66,8.9981,202
"Jun","11 PM","No","Wednesday","Good",81.896,91.39712,75,12.998,116
"Jun","12 AM","No","Thursday","Fair",80.204,87.79748,79,8.9981,47
"Jun","1 AM","No","Thursday","Good",80.204,87.79748,79,7.0015,16
"Jun","3 AM","No","Thursday","Fair",78.512,87.79748,84,7.0015,2
"Jun","4 AM","No","Thursday","Fair",78.512,86.0036,79,6.0032,6
"Jun","5 AM","No","Thursday","Fair",76.82,82.40396,84,0,20
"Jun","6 AM","No","Thursday","Fair",78.512,87.79748,84,6.0032,118
"Jun","8 AM","No","Thursday","Fair",81.896,89.60324,70,7.0015,432
"Jun","9 AM","No","Thursday","Good",88.664,96.80252,49,0,168
"Jun","10 AM","No","Thursday","Good",90.356,100.40216,50,19.0012,94
"Jun","12 PM","No","Thursday","Good",95.432,104.0018,35,12.998,140
"Jun","1 PM","No","Thursday","Good",93.74,100.40216,37,6.0032,136
"Jun","2 PM","No","Thursday","Good",95.432,107.60144,40,12.998,118
"Jun","4 PM","No","Thursday","Good",95.432,102.19604,33,8.9981,200
"Jun","5 PM","No","Thursday","Good",93.74,100.40216,37,16.9979,409
"Jun","6 PM","No","Thursday","Good",92.048,98.5964,39,19.0012,466
"Jun","8 PM","No","Thursday","Fair",85.28,89.60324,43,12.998,254
"Jun","9 PM","No","Thursday","Bad",81.896,86.0036,52,0,171
"Jun","10 PM","No","Thursday","Fair",80.204,84.19784,58,11.0014,153
"Jun","11 PM","No","Thursday","Fair",80.204,86.0036,57,11.0014,97
"Jun","12 AM","No","Friday","Bad",76.82,80.5982,65,15.0013,69
"Jun","1 AM","No","Friday","Bad",76.82,80.5982,65,15.0013,23
"Jun","2 AM","No","Friday","Good",75.128,78.80432,69,11.0014,13
"Jun","3 AM","No","Friday","Good",75.128,78.80432,69,11.0014,6
"Jun","4 AM","No","Friday","Good",73.436,75.20468,78,11.0014,4
"Jun","6 AM","No","Friday","Good",73.436,75.20468,78,6.0032,104
"Jun","7 AM","No","Friday","Good",78.512,84.19784,66,7.0015,267
"Jun","8 AM","No","Friday","Good",80.204,84.19784,58,8.9981,452
"Jun","9 AM","No","Friday","Good",81.896,86.0036,55,0,213
"Jun","10 AM","No","Friday","Good",83.588,87.79748,52,0,111
"Jun","11 AM","No","Friday","Good",86.972,93.20288,46,0,153
"Jun","12 PM","No","Friday","Good",88.664,93.20288,44,8.9981,207
"Jun","1 PM","No","Friday","Good",88.664,93.20288,44,7.0015,189
"Jun","2 PM","No","Friday","Good",90.356,94.99676,39,0,165
"Jun","3 PM","No","Friday","Good",88.664,93.20288,44,7.0015,212
"Jun","5 PM","No","Friday","Good",86.972,94.99676,52,15.0013,517
"Jun","6 PM","No","Friday","Good",85.28,94.99676,59,15.0013,463
"Jun","7 PM","No","Friday","Good",83.588,91.39712,59,12.998,306
"Jun","8 PM","No","Friday","Good",81.896,87.79748,62,7.0015,250
"Jun","9 PM","No","Friday","Good",81.896,89.60324,66,8.9981,218
"Jun","11 PM","No","Friday","Good",78.512,86.0036,74,11.0014,146
"Jun","12 AM","No","Saturday","Good",76.82,82.40396,79,8.9981,117
"Jun","1 AM","No","Saturday","Good",76.82,82.40396,79,6.0032,77
"Jun","2 AM","No","Saturday","Good",76.82,82.40396,79,7.0015,60
"Jun","3 AM","No","Saturday","Good",75.128,78.80432,83,6.0032,28
"Jun","4 AM","No","Saturday","Good",75.128,78.80432,79,6.0032,13
"Jun","6 AM","No","Saturday","Good",76.82,80.5982,61,8.9981,40
"Jun","7 AM","No","Saturday","Good",78.512,82.40396,58,12.998,68
"Jun","8 AM","No","Saturday","Good",80.204,84.19784,58,12.998,143
"Jun","9 AM","No","Saturday","Good",80.204,84.19784,62,8.9981,230
"Jun","10 AM","No","Saturday","Good",80.204,84.19784,58,11.0014,264
"Jun","11 AM","No","Saturday","Good",81.896,87.79748,62,8.9981,325
"Jun","2 PM","No","Saturday","Good",86.972,94.99676,49,7.0015,380
"Jun","3 PM","No","Saturday","Good",86.972,94.99676,49,7.0015,374
"Jun","4 PM","No","Saturday","Fair",85.28,89.60324,46,12.998,394
"Jun","5 PM","No","Saturday","Fair",80.204,84.19784,58,11.0014,337
"Jun","6 PM","No","Saturday","Fair",78.512,84.19784,62,8.9981,286
"Jun","7 PM","No","Saturday","Good",76.82,80.5982,65,12.998,264
"Jun","8 PM","No","Saturday","Good",75.128,78.80432,74,16.9979,275
"Jun","9 PM","No","Saturday","Good",73.436,76.99856,74,15.0013,220
"Jun","10 PM","No","Saturday","Good",73.436,75.20468,78,15.0013,190
"Jun","11 PM","No","Saturday","Good",73.436,76.99856,74,7.0015,131
"Jun","12 AM","No","Sunday","Good",73.436,75.20468,78,15.0013,119
"Jun","2 AM","No","Sunday","Good",71.744,71.60504,89,16.9979,66
"Jun","3 AM","No","Sunday","Good",71.744,71.60504,89,19.0012,28
"Jun","4 AM","No","Sunday","Good",70.052,69.79928,88,11.0014,14
"Jun","5 AM","No","Sunday","Good",70.052,69.79928,88,15.0013,10
"Jun","6 AM","No","Sunday","Good",70.052,69.79928,88,7.0015,14
"Jun","7 AM","No","Sunday","Good",71.744,73.39892,78,7.0015,34
"Jun","8 AM","No","Sunday","Good",76.82,82.40396,74,0,92
"Jun","9 AM","No","Sunday","Good",78.512,84.19784,66,0,182
"Jun","10 AM","No","Sunday","Good",81.896,87.79748,58,6.0032,311
"Jun","11 AM","No","Sunday","Good",83.588,89.60324,55,7.0015,367
"Jun","12 PM","No","Sunday","Good",86.972,93.20288,46,0,420
"Jun","2 PM","No","Sunday","Good",86.972,96.80252,56,16.9979,315
"Jun","3 PM","No","Sunday","Good",85.28,94.99676,59,19.9995,360
"Jun","5 PM","No","Sunday","Bad",75.128,78.80432,83,19.0012,252
"Jun","6 PM","No","Sunday","Good",76.82,82.40396,74,11.0014,256
"Jun","7 PM","No","Sunday","Good",76.82,82.40396,74,7.0015,223
"Jun","10 PM","No","Sunday","Good",71.744,71.60504,83,8.9981,128
"Jun","11 PM","No","Sunday","Good",71.744,73.39892,78,12.998,107
"Jun","12 AM","No","Monday","Good",71.744,73.39892,78,8.9981,28
"Jun","5 AM","No","Monday","Good",63.284,64.40576,64,26.0027,29
"Jun","6 AM","No","Monday","Good",63.284,64.40576,64,27.9993,105
"Jun","7 AM","No","Monday","Good",64.976,66.19964,56,23.9994,328
"Jun","8 AM","No","Monday","Good",66.668,68.0054,49,30.0026,476
"Jun","9 AM","No","Monday","Good",70.052,76.99856,46,23.9994,224
"Jun","10 AM","No","Monday","Good",71.744,76.99856,41,22.0028,118
"Jun","11 AM","No","Monday","Good",73.436,76.99856,41,19.9995,159
"Jun","12 PM","No","Monday","Good",73.436,76.99856,41,19.0012,196
"Jun","1 PM","No","Monday","Good",76.82,78.80432,37,0,227
"Jun","2 PM","No","Monday","Good",76.82,78.80432,34,16.9979,200
"Jun","4 PM","No","Monday","Good",76.82,78.80432,37,27.9993,326
"Jun","5 PM","No","Monday","Good",76.82,78.80432,39,22.0028,601
"Jun","6 PM","No","Monday","Good",76.82,78.80432,37,23.9994,586
"Jun","7 PM","No","Monday","Good",73.436,76.99856,39,19.0012,423
"Jun","9 PM","No","Monday","Good",71.744,76.99856,41,16.9979,218
"Jun","10 PM","No","Monday","Good",70.052,76.99856,46,15.0013,134
"Jun","11 PM","No","Monday","Good",70.052,76.99856,46,12.998,89
"Jun","1 AM","No","Tuesday","Good",68.36,76.99856,49,16.9979,13
"Jun","2 AM","No","Tuesday","Good",68.36,76.99856,49,19.0012,10
"Jun","3 AM","No","Tuesday","Good",66.668,68.0054,53,22.0028,2
"Jun","4 AM","No","Tuesday","Good",63.284,64.40576,60,16.9979,3
"Jun","5 AM","No","Tuesday","Good",63.284,64.40576,56,22.0028,26
"Jun","6 AM","No","Tuesday","Good",63.284,64.40576,56,19.9995,113
"Jun","7 AM","No","Tuesday","Good",64.976,66.19964,52,27.9993,365
"Jun","9 AM","No","Tuesday","Good",70.052,76.99856,46,12.998,193
"Jun","11 AM","No","Tuesday","Good",71.744,76.99856,41,19.0012,143
"Jun","12 PM","No","Tuesday","Good",71.744,76.99856,41,23.9994,169
"Jun","1 PM","No","Tuesday","Good",71.744,76.99856,44,15.0013,209
"Jun","2 PM","No","Tuesday","Fair",71.744,76.99856,47,12.998,159
"Jun","6 PM","No","Tuesday","Good",70.052,76.99856,51,22.0028,538
"Jun","7 PM","No","Tuesday","Good",71.744,76.99856,50,23.9994,386
"Jun","8 PM","No","Tuesday","Good",68.36,76.99856,56,11.0014,297
"Jun","11 PM","No","Tuesday","Good",64.976,66.19964,68,15.0013,110
"Jun","12 AM","No","Wednesday","Good",64.976,66.19964,64,23.9994,52
"Jun","2 AM","No","Wednesday","Good",61.592,62.6,63,15.0013,9
"Jun","3 AM","No","Wednesday","Good",59.9,60.79424,68,16.9979,1
"Jun","4 AM","No","Wednesday","Good",59.9,60.79424,63,19.0012,4
"Jun","5 AM","No","Wednesday","Good",58.208,59.00036,67,19.0012,21
"Jun","7 AM","No","Wednesday","Good",63.284,64.40576,60,8.9981,370
"Jun","8 AM","No","Wednesday","Good",66.668,68.0054,53,8.9981,498
"Jun","9 AM","No","Wednesday","Good",68.36,76.99856,49,0,207
"Jun","11 AM","No","Wednesday","Good",75.128,78.80432,36,0,164
"Jun","12 PM","No","Wednesday","Good",76.82,78.80432,34,15.0013,211
"Jun","1 PM","No","Wednesday","Good",80.204,80.5982,28,19.0012,189
"Jun","3 PM","No","Wednesday","Good",81.896,82.40396,27,0,164
"Jun","4 PM","No","Wednesday","Good",81.896,82.40396,27,8.9981,312
"Jun","5 PM","No","Wednesday","Good",80.204,80.5982,28,7.0015,638
"Jun","6 PM","No","Wednesday","Good",78.512,80.5982,32,8.9981,607
"Jun","7 PM","No","Wednesday","Good",76.82,78.80432,37,19.0012,416
"Jun","8 PM","No","Wednesday","Good",73.436,76.99856,44,11.0014,330
"Jun","10 PM","No","Wednesday","Good",70.052,76.99856,50,7.0015,175
"Jun","11 PM","No","Wednesday","Good",70.052,76.99856,53,0,107
"Jun","12 AM","No","Thursday","Good",68.36,76.99856,56,7.0015,47
"Jun","1 AM","No","Thursday","Good",66.668,68.0054,60,0,17
"Jun","3 AM","No","Thursday","Fair",64.976,66.19964,73,6.0032,4
"Jun","4 AM","No","Thursday","Fair",64.976,66.19964,68,7.0015,6
"Jun","5 AM","No","Thursday","Good",68.36,75.20468,64,12.998,25
"Jun","6 AM","No","Thursday","Bad",66.668,68.0054,73,11.0014,112
"Jun","7 AM","No","Thursday","Bad",64.976,66.19964,78,11.0014,188
"Jun","8 AM","No","Thursday","Fair",68.36,73.39892,69,8.9981,388
"Jun","9 AM","No","Thursday","Fair",70.052,75.20468,65,12.998,261
"Jun","11 AM","No","Thursday","Fair",75.128,78.80432,61,19.9995,150
"Jun","12 PM","No","Thursday","Good",78.512,82.40396,54,26.0027,206
"Jun","1 PM","No","Thursday","Fair",78.512,82.40396,54,16.9979,151
"Jun","2 PM","No","Thursday","Fair",78.512,82.40396,54,22.0028,153
"Jun","3 PM","No","Thursday","Fair",76.82,80.5982,61,19.9995,159
"Jun","4 PM","No","Thursday","Bad",73.436,76.99856,69,12.998,294
"Jun","5 PM","No","Thursday","Fair",71.744,73.39892,78,7.0015,272
"Jun","6 PM","No","Thursday","Good",71.744,71.60504,83,15.0013,325
"Jun","7 PM","No","Thursday","Good",70.052,71.60504,83,19.0012,327
"Jun","8 PM","No","Thursday","Good",70.052,71.60504,83,22.0028,201
"Jun","9 PM","No","Thursday","Bad",70.052,71.60504,83,16.9979,188
"Jun","10 PM","No","Thursday","Bad",70.052,71.60504,83,16.9979,151
"Jun","12 AM","No","Friday","Good",64.976,66.19964,88,6.0032,24
"Jun","1 AM","No","Friday","Good",64.976,66.19964,94,8.9981,23
"Jun","3 AM","No","Friday","Good",64.976,66.19964,94,7.0015,6
"Jun","4 AM","No","Friday","Good",63.284,64.40576,94,8.9981,6
"Jun","6 AM","No","Friday","Good",64.976,66.19964,94,0,97
"Jun","7 AM","No","Friday","Good",68.36,69.79928,83,0,250
"Jun","8 AM","No","Friday","Fair",68.36,69.79928,83,0,454
"Jun","9 AM","No","Friday","Good",76.82,80.5982,58,12.998,224
"Jun","10 AM","No","Friday","Good",76.82,80.5982,58,12.998,170
"Jun","11 AM","No","Friday","Good",75.128,78.80432,69,16.9979,181
"Jun","12 PM","No","Friday","Good",76.82,80.5982,65,16.9979,243
"Jun","1 PM","No","Friday","Good",80.204,84.19784,62,19.0012,204
"Jun","2 PM","No","Friday","Good",81.896,86.0036,52,12.998,215
"Jun","3 PM","No","Friday","Good",83.588,86.0036,43,15.0013,243
"Jun","4 PM","No","Friday","Good",81.896,84.19784,45,11.0014,355
"Jun","5 PM","No","Friday","Bad",81.896,84.19784,40,12.998,552
"Jun","6 PM","No","Friday","Bad",81.896,84.19784,40,12.998,450
"Jun","7 PM","No","Friday","Bad",71.744,71.60504,83,16.9979,328
"Jun","8 PM","No","Friday","Good",71.744,73.39892,78,7.0015,232
"Jun","9 PM","No","Friday","Good",71.744,73.39892,78,6.0032,208
"Jun","11 PM","No","Friday","Good",70.052,71.60504,83,8.9981,178
"Jun","12 AM","No","Saturday","Good",70.052,69.79928,88,8.9981,104
"Jun","1 AM","No","Saturday","Good",70.052,71.60504,83,7.0015,95
"Jun","2 AM","No","Saturday","Good",68.36,68.0054,88,0,53
"Jun","3 AM","No","Saturday","Good",68.36,68.0054,88,6.0032,20
"Jun","4 AM","No","Saturday","Good",68.36,68.0054,88,6.0032,5
"Jun","5 AM","No","Saturday","Good",70.052,71.60504,83,0,7
"Jun","6 AM","No","Saturday","Good",70.052,71.60504,83,7.0015,27
"Jun","8 AM","No","Saturday","Good",73.436,75.20468,78,6.0032,131
"Jun","9 AM","No","Saturday","Good",76.82,80.5982,61,15.0013,218
"Jun","10 AM","No","Saturday","Good",78.512,84.19784,62,12.998,244
"Jun","11 AM","No","Saturday","Good",78.512,84.19784,62,8.9981,404
"Jun","12 PM","No","Saturday","Good",80.204,86.0036,66,6.0032,420
"Jun","1 PM","No","Saturday","Good",81.896,86.0036,55,0,327
"Jun","2 PM","No","Saturday","Fair",85.28,89.60324,46,19.0012,334
"Jun","3 PM","No","Saturday","Fair",86.972,93.20288,46,8.9981,367
"Jun","4 PM","No","Saturday","Fair",81.896,86.0036,52,15.0013,468
"Jun","5 PM","No","Saturday","Fair",81.896,84.19784,48,11.0014,449
"Jun","7 PM","No","Saturday","Fair",80.204,82.40396,51,7.0015,326
"Jun","8 PM","No","Saturday","Fair",78.512,82.40396,58,8.9981,188
"Jun","9 PM","No","Saturday","Fair",78.512,84.19784,66,7.0015,183
"Jun","10 PM","No","Saturday","Fair",78.512,84.19784,62,8.9981,161
"Jun","11 PM","No","Saturday","Fair",78.512,84.19784,62,0,150
"Jun","12 AM","No","Sunday","Good",76.82,80.5982,65,0,89
"Jun","1 AM","No","Sunday","Fair",76.82,80.5982,65,6.0032,76
"Jun","3 AM","No","Sunday","Fair",73.436,75.20468,78,8.9981,30
"Jun","4 AM","No","Sunday","Fair",73.436,76.99856,74,8.9981,17
"Jun","6 AM","No","Sunday","Fair",73.436,75.20468,78,11.0014,33
"Jun","7 AM","No","Sunday","Fair",73.436,75.20468,78,11.0014,71
"Jun","8 AM","No","Sunday","Bad",75.128,78.80432,74,7.0015,84
"Jun","9 AM","No","Sunday","Fair",75.128,78.80432,74,7.0015,169
"Jun","10 AM","No","Sunday","Fair",76.82,80.5982,61,7.0015,244
"Jun","11 AM","No","Sunday","Fair",78.512,82.40396,58,6.0032,377
"Jun","12 PM","No","Sunday","Fair",80.204,84.19784,55,6.0032,396
"Jun","1 PM","No","Sunday","Fair",80.204,82.40396,51,0,363
"Jun","2 PM","No","Sunday","Bad",80.204,84.19784,58,7.0015,317
"Jun","4 PM","No","Sunday","Fair",81.896,84.19784,48,0,378
"Jun","6 PM","No","Sunday","Fair",80.204,84.19784,58,6.0032,296
"Jun","7 PM","No","Sunday","Good",78.512,84.19784,62,8.9981,311
"Jun","8 PM","No","Sunday","Good",76.82,80.5982,70,12.998,232
"Jun","9 PM","No","Sunday","Good",75.128,78.80432,79,8.9981,167
"Jun","11 PM","No","Sunday","Good",73.436,75.20468,78,12.998,92
"Jun","12 AM","No","Monday","Good",73.436,75.20468,83,11.0014,26
"Jun","2 AM","No","Monday","Good",71.744,71.60504,89,6.0032,2
"Jun","3 AM","No","Monday","Bad",71.744,71.60504,89,0,1
"Jun","4 AM","No","Monday","Bad",70.052,69.79928,88,11.0014,3
"Jun","5 AM","No","Monday","Bad",70.052,71.60504,83,8.9981,3
"Jun","8 AM","No","Monday","Bad",64.976,66.19964,83,12.998,221
"Jun","9 AM","No","Monday","Fair",68.36,71.60504,78,16.9979,219
"Jun","10 AM","No","Monday","Fair",68.36,71.60504,78,16.9979,91
"Jun","11 AM","No","Monday","Fair",68.36,71.60504,78,7.0015,94
"Jun","1 PM","No","Monday","Good",71.744,75.20468,65,7.0015,179
"Jun","2 PM","No","Monday","Good",73.436,76.99856,61,7.0015,175
"Jun","3 PM","No","Monday","Good",73.436,76.99856,61,8.9981,205
"Jun","4 PM","No","Monday","Good",76.82,80.5982,58,11.0014,299
"Jun","5 PM","No","Monday","Good",76.82,80.5982,54,0,565
"Jun","6 PM","No","Monday","Good",76.82,80.5982,61,16.9979,538
"Jun","7 PM","No","Monday","Good",73.436,76.99856,65,15.0013,431
"Jun","8 PM","No","Monday","Good",73.436,76.99856,69,15.0013,316
"Jun","9 PM","No","Monday","Good",71.744,75.20468,73,11.0014,206
"Jun","10 PM","No","Monday","Fair",71.744,75.20468,73,15.0013,130
"Jun","12 AM","No","Tuesday","Good",70.052,73.39892,78,11.0014,33
"Jun","1 AM","No","Tuesday","Bad",70.052,73.39892,78,11.0014,14
"Jun","2 AM","No","Tuesday","Bad",70.052,71.60504,83,11.0014,6
"Jun","3 AM","No","Tuesday","Bad",70.052,71.60504,83,11.0014,2
"Jun","4 AM","No","Tuesday","Fair",68.36,68.0054,88,7.0015,9
"Jun","5 AM","No","Tuesday","Fair",68.36,68.0054,88,8.9981,25
"Jun","6 AM","No","Tuesday","Fair",68.36,68.0054,88,8.9981,115
"Jun","8 AM","No","Tuesday","Fair",70.052,69.79928,88,7.0015,401
"Jun","9 AM","No","Tuesday","Fair",70.052,69.79928,88,16.9979,275
"Jun","11 AM","No","Tuesday","Good",73.436,75.20468,83,11.0014,171
"Jun","12 PM","No","Tuesday","Good",76.82,82.40396,74,11.0014,189
"Jun","1 PM","No","Tuesday","Good",80.204,86.0036,66,11.0014,207
"Jun","2 PM","No","Tuesday","Good",81.896,87.79748,62,15.0013,152
"Jun","4 PM","No","Tuesday","Good",85.28,94.99676,59,15.0013,335
"Jun","5 PM","No","Tuesday","Good",83.588,93.20288,66,15.0013,572
"Jun","6 PM","No","Tuesday","Fair",81.896,89.60324,70,16.9979,536
"Jun","7 PM","No","Tuesday","Fair",80.204,87.79748,74,15.0013,425
"Jun","9 PM","No","Tuesday","Good",78.512,86.0036,74,12.998,229
"Jun","10 PM","No","Tuesday","Good",76.82,82.40396,79,7.0015,109
"Jun","11 PM","No","Tuesday","Good",76.82,82.40396,74,7.0015,64
"Jun","12 AM","No","Wednesday","Good",73.436,75.20468,78,12.998,33
"Jun","1 AM","No","Wednesday","Good",73.436,75.20468,78,8.9981,21
"Jun","2 AM","No","Wednesday","Good",73.436,75.20468,78,0,7
"Jun","4 AM","No","Wednesday","Good",71.744,71.60504,83,0,11
"Jun","5 AM","No","Wednesday","Good",71.744,71.60504,89,0,23
"Jun","7 AM","No","Wednesday","Good",76.82,82.40396,79,0,311
"Jun","8 AM","No","Wednesday","Good",78.512,86.0036,74,7.0015,423
"Jun","10 AM","No","Wednesday","Good",80.204,86.0036,70,16.9979,135
"Jun","11 AM","No","Wednesday","Good",80.204,86.0036,70,11.0014,145
"Jun","2 PM","No","Wednesday","Fair",86.972,94.99676,52,19.0012,145
"Jun","3 PM","No","Wednesday","Fair",86.972,96.80252,56,19.0012,146
"Jun","4 PM","No","Wednesday","Fair",86.972,98.5964,59,22.0028,258
"Jun","5 PM","No","Wednesday","Fair",85.28,93.20288,55,26.0027,529
"Jun","6 PM","No","Wednesday","Fair",85.28,94.99676,59,16.9979,513
"Jun","7 PM","No","Wednesday","Fair",85.28,91.39712,52,16.9979,342
"Jun","8 PM","No","Wednesday","Good",80.204,87.79748,74,8.9981,282
"Jun","9 PM","No","Wednesday","Good",80.204,87.79748,79,11.0014,247
"Jun","10 PM","No","Wednesday","Fair",78.512,86.0036,79,12.998,148
"Jun","11 PM","No","Wednesday","Fair",78.512,86.0036,79,15.0013,105
"Jun","12 AM","No","Thursday","Good",78.512,86.0036,79,15.0013,49
"Jun","1 AM","No","Thursday","Good",78.512,86.0036,74,15.0013,31
"Jun","2 AM","No","Thursday","Good",78.512,86.0036,74,15.0013,4
"Jun","4 AM","No","Thursday","Fair",76.82,82.40396,79,8.9981,7
"Jun","5 AM","No","Thursday","Good",78.512,86.0036,74,11.0014,24
"Jun","6 AM","No","Thursday","Good",78.512,86.0036,74,11.0014,100
"Jun","7 AM","No","Thursday","Fair",78.512,86.0036,74,8.9981,327
"Jun","8 AM","No","Thursday","Fair",80.204,86.0036,70,12.998,432
"Jun","9 AM","No","Thursday","Fair",80.204,86.0036,70,8.9981,227
"Jun","10 AM","No","Thursday","Fair",81.896,89.60324,66,8.9981,127
"Jun","11 AM","No","Thursday","Bad",81.896,89.60324,66,16.9979,136
"Jun","12 PM","No","Thursday","Fair",81.896,89.60324,66,19.0012,160
"Jun","1 PM","No","Thursday","Fair",81.896,87.79748,62,19.0012,186
"Jun","2 PM","No","Thursday","Fair",81.896,89.60324,66,19.9995,149
"Jun","3 PM","No","Thursday","Fair",81.896,86.0036,52,23.9994,189
"Jun","4 PM","No","Thursday","Fair",80.204,84.19784,62,19.9995,275
"Jun","5 PM","No","Thursday","Fair",78.512,84.19784,70,23.9994,569
"Jun","6 PM","No","Thursday","Good",78.512,84.19784,70,27.9993,540
"Jun","8 PM","No","Thursday","Good",76.82,82.40396,74,15.0013,352
"Jun","9 PM","No","Thursday","Good",76.82,82.40396,74,12.998,234
